ID;cliente;anio;mes;Total_desastres; total_gasto 
2746;Seguros Mercantil;2021;octubre;2; $65.688 
2747;Seguros Mercantil;2021;noviembre;0; $- 
2748;Seguros Mercantil;2021;diciembre;3; $70.779 
2749;Seguros Mercantil;2022;enero;5; $53.786 
2750;Seguros Mercantil;2022;febrero;1; $80.172 
2751;Seguros Mercantil;2022;marzo;4; $11.588 
2752;Seguros Mercantil;2022;abril;1; $89.746 
2753;Seguros Mercantil;2022;mayo;4; $63.892 
2754;Seguros Mercantil;2022;junio;4; $99.913 
2755;Seguros Mercantil;2022;julio;4; $97.062 
2756;Seguros Mercantil;2022;agosto;5; $22.660 
2757;Seguros Mercantil;2022;septiembre;1; $12.288 
2758;Seguros Mercantil;2022;octubre;0; $- 
2759;Seguros Mercantil;2022;noviembre;1; $50.892 
2760;Seguros Mercantil;2022;diciembre;5; $62.930 
2761;Seguros Patria;2000;enero;2; $12.196 
2762;Seguros Patria;2000;febrero;0; $- 
2763;Seguros Patria;2000;marzo;0; $- 
2764;Seguros Patria;2000;abril;5; $60.844 
2765;Seguros Patria;2000;mayo;0; $- 
2766;Seguros Patria;2000;junio;5; $89.294 
2767;Seguros Patria;2000;julio;2; $63.488 
2768;Seguros Patria;2000;agosto;1; $77.270 
2769;Seguros Patria;2000;septiembre;4; $11.893 
2770;Seguros Patria;2000;octubre;4; $30.244 
2771;Seguros Patria;2000;noviembre;1; $45.161 
2772;Seguros Patria;2000;diciembre;4; $72.399 
2773;Seguros Patria;2001;enero;1; $40.960 
2774;Seguros Patria;2001;febrero;4; $95.066 
2775;Seguros Patria;2001;marzo;2; $97.974 
2776;Seguros Patria;2001;abril;4; $71.778 
2777;Seguros Patria;2001;mayo;2; $18.272 
2778;Seguros Patria;2001;junio;4; $32.820 
2779;Seguros Patria;2001;julio;3; $54.856 
2780;Seguros Patria;2001;agosto;0; $- 
2781;Seguros Patria;2001;septiembre;4; $92.313 
2782;Seguros Patria;2001;octubre;3; $79.259 
2783;Seguros Patria;2001;noviembre;2; $26.835 
2784;Seguros Patria;2001;diciembre;0; $- 
2785;Seguros Patria;2002;enero;3; $6.556 
2786;Seguros Patria;2002;febrero;2; $97.560 
2787;Seguros Patria;2002;marzo;3; $33.453 
2788;Seguros Patria;2002;abril;2; $6.035 
2789;Seguros Patria;2002;mayo;2; $17.754 
2790;Seguros Patria;2002;junio;4; $77.269 
2791;Seguros Patria;2002;julio;2; $67.802 
2792;Seguros Patria;2002;agosto;1; $85.995 
2793;Seguros Patria;2002;septiembre;5; $95.337 
2794;Seguros Patria;2002;octubre;1; $85.957 
2795;Seguros Patria;2002;noviembre;4; $83.225 
2796;Seguros Patria;2002;diciembre;4; $78.202 
2797;Seguros Patria;2003;enero;5; $98.650 
2798;Seguros Patria;2003;febrero;2; $59.158 
2799;Seguros Patria;2003;marzo;5; $61.675 
2800;Seguros Patria;2003;abril;4; $30.063 
2801;Seguros Patria;2003;mayo;1; $9.281 
2802;Seguros Patria;2003;junio;5; $52.195 
2803;Seguros Patria;2003;julio;3; $31.266 
2804;Seguros Patria;2003;agosto;1; $54.184 
2805;Seguros Patria;2003;septiembre;1; $68.178 
2806;Seguros Patria;2003;octubre;4; $71.535 
2807;Seguros Patria;2003;noviembre;4; $95.718 
2808;Seguros Patria;2003;diciembre;1; $65.430 
2809;Seguros Patria;2004;enero;3; $71.870 
2810;Seguros Patria;2004;febrero;0; $- 
2811;Seguros Patria;2004;marzo;0; $- 
2812;Seguros Patria;2004;abril;2; $20.229 
2813;Seguros Patria;2004;mayo;0; $- 
2814;Seguros Patria;2004;junio;3; $58.735 
2815;Seguros Patria;2004;julio;4; $21.765 
2816;Seguros Patria;2004;agosto;1; $55.487 
2817;Seguros Patria;2004;septiembre;0; $- 
2818;Seguros Patria;2004;octubre;0; $- 
2819;Seguros Patria;2004;noviembre;3; $82.674 
2820;Seguros Patria;2004;diciembre;5; $89.580 
2821;Seguros Patria;2005;enero;1; $52.164 
2822;Seguros Patria;2005;febrero;0; $- 
2823;Seguros Patria;2005;marzo;2; $29.373 
2824;Seguros Patria;2005;abril;1; $75.991 
2825;Seguros Patria;2005;mayo;0; $- 
2826;Seguros Patria;2005;junio;0; $- 
2827;Seguros Patria;2005;julio;4; $31.270 
2828;Seguros Patria;2005;agosto;4; $70.725 
2829;Seguros Patria;2005;septiembre;5; $49.505 
2830;Seguros Patria;2005;octubre;4; $14.533 
2831;Seguros Patria;2005;noviembre;3; $78.226 
2832;Seguros Patria;2005;diciembre;4; $63.879 
2833;Seguros Patria;2006;enero;5; $90.820 
2834;Seguros Patria;2006;febrero;0; $- 
2835;Seguros Patria;2006;marzo;5; $99.383 
2836;Seguros Patria;2006;abril;3; $36.001 
2837;Seguros Patria;2006;mayo;1; $95.840 
2838;Seguros Patria;2006;junio;1; $27.102 
2839;Seguros Patria;2006;julio;0; $- 
2840;Seguros Patria;2006;agosto;1; $98.641 
2841;Seguros Patria;2006;septiembre;3; $45.905 
2842;Seguros Patria;2006;octubre;2; $22.816 
2843;Seguros Patria;2006;noviembre;5; $96.910 
2844;Seguros Patria;2006;diciembre;2; $86.616 
2845;Seguros Patria;2007;enero;5; $71.413 
2846;Seguros Patria;2007;febrero;0; $- 
2847;Seguros Patria;2007;marzo;2; $76.886 
2848;Seguros Patria;2007;abril;1; $78.101 
2849;Seguros Patria;2007;mayo;4; $78.640 
2850;Seguros Patria;2007;junio;0; $- 
2851;Seguros Patria;2007;julio;5; $86.683 
2852;Seguros Patria;2007;agosto;5; $41.353 
2853;Seguros Patria;2007;septiembre;2; $67.991 
2854;Seguros Patria;2007;octubre;3; $42.223 
2855;Seguros Patria;2007;noviembre;4; $29.158 
2856;Seguros Patria;2007;diciembre;5; $50.226 
2857;Seguros Patria;2008;enero;1; $8.728 
2858;Seguros Patria;2008;febrero;2; $24.823 
2859;Seguros Patria;2008;marzo;2; $29.867 
2860;Seguros Patria;2008;abril;5; $33.510 
2861;Seguros Patria;2008;mayo;0; $- 
2862;Seguros Patria;2008;junio;0; $- 
2863;Seguros Patria;2008;julio;2; $55.286 
2864;Seguros Patria;2008;agosto;4; $66.042 
2865;Seguros Patria;2008;septiembre;0; $- 
2866;Seguros Patria;2008;octubre;3; $37.740 
2867;Seguros Patria;2008;noviembre;4; $47.908 
2868;Seguros Patria;2008;diciembre;1; $69.643 
2869;Seguros Patria;2009;enero;2; $58.055 
2870;Seguros Patria;2009;febrero;4; $33.110 
2871;Seguros Patria;2009;marzo;5; $97.358 
2872;Seguros Patria;2009;abril;2; $78.519 
2873;Seguros Patria;2009;mayo;4; $98.704 
2874;Seguros Patria;2009;junio;5; $81.464 
2875;Seguros Patria;2009;julio;4; $99.949 
2876;Seguros Patria;2009;agosto;1; $17.178 
2877;Seguros Patria;2009;septiembre;3; $5.464 
2878;Seguros Patria;2009;octubre;0; $- 
2879;Seguros Patria;2009;noviembre;1; $59.855 
2880;Seguros Patria;2009;diciembre;1; $95.213 
2881;Seguros Patria;2010;enero;2; $13.854 
2882;Seguros Patria;2010;febrero;0; $- 
2883;Seguros Patria;2010;marzo;2; $82.416 
2884;Seguros Patria;2010;abril;5; $43.244 
2885;Seguros Patria;2010;mayo;5; $60.083 
2886;Seguros Patria;2010;junio;0; $- 
2887;Seguros Patria;2010;julio;4; $63.149 
2888;Seguros Patria;2010;agosto;5; $37.589 
2889;Seguros Patria;2010;septiembre;2; $20.317 
2890;Seguros Patria;2010;octubre;0; $- 
2891;Seguros Patria;2010;noviembre;3; $75.557 
2892;Seguros Patria;2010;diciembre;0; $- 
2893;Seguros Patria;2011;enero;2; $48.985 
2894;Seguros Patria;2011;febrero;5; $90.456 
2895;Seguros Patria;2011;marzo;0; $- 
2896;Seguros Patria;2011;abril;1; $69.014 
2897;Seguros Patria;2011;mayo;5; $40.377 
2898;Seguros Patria;2011;junio;3; $82.100 
2899;Seguros Patria;2011;julio;1; $52.478 
2900;Seguros Patria;2011;agosto;5; $81.896 
2901;Seguros Patria;2011;septiembre;5; $76.557 
2902;Seguros Patria;2011;octubre;5; $95.937 
2903;Seguros Patria;2011;noviembre;3; $61.517 
2904;Seguros Patria;2011;diciembre;3; $29.295 
2905;Seguros Patria;2012;enero;4; $6.696 
2906;Seguros Patria;2012;febrero;3; $15.097 
2907;Seguros Patria;2012;marzo;4; $5.245 
2908;Seguros Patria;2012;abril;0; $- 
2909;Seguros Patria;2012;mayo;3; $77.622 
2910;Seguros Patria;2012;junio;1; $56.919 
2911;Seguros Patria;2012;julio;4; $46.186 
2912;Seguros Patria;2012;agosto;4; $66.886 
2913;Seguros Patria;2012;septiembre;0; $- 
2914;Seguros Patria;2012;octubre;3; $95.057 
2915;Seguros Patria;2012;noviembre;2; $13.812 
2916;Seguros Patria;2012;diciembre;2; $52.160 
2917;Seguros Patria;2013;enero;3; $40.077 
2918;Seguros Patria;2013;febrero;5; $33.978 
2919;Seguros Patria;2013;marzo;3; $84.532 
2920;Seguros Patria;2013;abril;2; $5.194 
2921;Seguros Patria;2013;mayo;0; $- 
2922;Seguros Patria;2013;junio;3; $66.430 
2923;Seguros Patria;2013;julio;3; $65.272 
2924;Seguros Patria;2013;agosto;5; $85.414 
2925;Seguros Patria;2013;septiembre;1; $12.340 
2926;Seguros Patria;2013;octubre;2; $47.454 
2927;Seguros Patria;2013;noviembre;4; $98.782 
2928;Seguros Patria;2013;diciembre;5; $39.006 
2929;Seguros Patria;2014;enero;2; $8.079 
2930;Seguros Patria;2014;febrero;5; $16.826 
2931;Seguros Patria;2014;marzo;1; $12.504 
2932;Seguros Patria;2014;abril;2; $80.250 
2933;Seguros Patria;2014;mayo;5; $50.604 
2934;Seguros Patria;2014;junio;0; $- 
2935;Seguros Patria;2014;julio;3; $24.205 
2936;Seguros Patria;2014;agosto;3; $38.618 
2937;Seguros Patria;2014;septiembre;1; $82.122 
2938;Seguros Patria;2014;octubre;5; $85.844 
2939;Seguros Patria;2014;noviembre;5; $24.777 
2940;Seguros Patria;2014;diciembre;0; $- 
2941;Seguros Patria;2015;enero;1; $82.095 
2942;Seguros Patria;2015;febrero;1; $63.620 
2943;Seguros Patria;2015;marzo;4; $38.933 
2944;Seguros Patria;2015;abril;3; $56.341 
2945;Seguros Patria;2015;mayo;2; $26.373 
2946;Seguros Patria;2015;junio;4; $22.400 
2947;Seguros Patria;2015;julio;4; $42.631 
2948;Seguros Patria;2015;agosto;2; $8.422 
2949;Seguros Patria;2015;septiembre;1; $34.193 
2950;Seguros Patria;2015;octubre;3; $70.203 
2951;Seguros Patria;2015;noviembre;2; $61.616 
2952;Seguros Patria;2015;diciembre;0; $- 
2953;Seguros Patria;2016;enero;3; $72.925 
2954;Seguros Patria;2016;febrero;4; $76.995 
2955;Seguros Patria;2016;marzo;1; $70.211 
2956;Seguros Patria;2016;abril;1; $92.173 
2957;Seguros Patria;2016;mayo;1; $70.857 
2958;Seguros Patria;2016;junio;1; $76.877 
2959;Seguros Patria;2016;julio;4; $35.137 
2960;Seguros Patria;2016;agosto;1; $56.942 
2961;Seguros Patria;2016;septiembre;4; $96.764 
2962;Seguros Patria;2016;octubre;0; $- 
2963;Seguros Patria;2016;noviembre;0; $- 
2964;Seguros Patria;2016;diciembre;4; $22.948 
2965;Seguros Patria;2017;enero;0; $- 
2966;Seguros Patria;2017;febrero;0; $- 
2967;Seguros Patria;2017;marzo;2; $77.242 
2968;Seguros Patria;2017;abril;2; $11.447 
2969;Seguros Patria;2017;mayo;5; $74.066 
2970;Seguros Patria;2017;junio;5; $37.423 
2971;Seguros Patria;2017;julio;3; $61.032 
2972;Seguros Patria;2017;agosto;3; $23.870 
2973;Seguros Patria;2017;septiembre;0; $- 
2974;Seguros Patria;2017;octubre;3; $26.626 
2975;Seguros Patria;2017;noviembre;0; $- 
2976;Seguros Patria;2017;diciembre;2; $55.393 
2977;Seguros Patria;2018;enero;1; $14.395 
2978;Seguros Patria;2018;febrero;3; $63.821 
2979;Seguros Patria;2018;marzo;4; $18.248 
2980;Seguros Patria;2018;abril;0; $- 
2981;Seguros Patria;2018;mayo;3; $35.867 
2982;Seguros Patria;2018;junio;4; $49.939 
2983;Seguros Patria;2018;julio;1; $20.272 
2984;Seguros Patria;2018;agosto;3; $14.403 
2985;Seguros Patria;2018;septiembre;2; $91.446 
2986;Seguros Patria;2018;octubre;2; $69.173 
2987;Seguros Patria;2018;noviembre;5; $6.581 
2988;Seguros Patria;2018;diciembre;5; $61.259 
2989;Seguros Patria;2019;enero;2; $11.106 
2990;Seguros Patria;2019;febrero;1; $51.583 
2991;Seguros Patria;2019;marzo;2; $27.255 
2992;Seguros Patria;2019;abril;3; $83.886 
2993;Seguros Patria;2019;mayo;0; $- 
2994;Seguros Patria;2019;junio;5; $37.223 
2995;Seguros Patria;2019;julio;4; $84.987 
2996;Seguros Patria;2019;agosto;3; $60.445 
2997;Seguros Patria;2019;septiembre;4; $6.413 
2998;Seguros Patria;2019;octubre;1; $98.502 
2999;Seguros Patria;2019;noviembre;3; $80.365 
3000;Seguros Patria;2019;diciembre;3; $26.500 
3001;Seguros Patria;2020;enero;4; $16.345 
3002;Seguros Patria;2020;febrero;2; $92.997 
3003;Seguros Patria;2020;marzo;3; $22.967 
3004;Seguros Patria;2020;abril;2; $58.366 
3005;Seguros Patria;2020;mayo;4; $52.205 
3006;Seguros Patria;2020;junio;0; $- 
3007;Seguros Patria;2020;julio;3; $16.811 
3008;Seguros Patria;2020;agosto;2; $41.847 
3009;Seguros Patria;2020;septiembre;1; $15.818 
3010;Seguros Patria;2020;octubre;0; $- 
3011;Seguros Patria;2020;noviembre;3; $29.478 
3012;Seguros Patria;2020;diciembre;4; $11.308 
3013;Seguros Patria;2021;enero;1; $15.490 
3014;Seguros Patria;2021;febrero;4; $30.130 
3015;Seguros Patria;2021;marzo;2; $16.839 
3016;Seguros Patria;2021;abril;3; $51.807 
3017;Seguros Patria;2021;mayo;3; $33.730 
3018;Seguros Patria;2021;junio;3; $75.854 
3019;Seguros Patria;2021;julio;4; $34.838 
3020;Seguros Patria;2021;agosto;2; $17.566 
3021;Seguros Patria;2021;septiembre;4; $52.481 
3022;Seguros Patria;2021;octubre;2; $37.496 
3023;Seguros Patria;2021;noviembre;2; $46.878 
3024;Seguros Patria;2021;diciembre;2; $66.187 
3025;Seguros Patria;2022;enero;5; $60.766 
3026;Seguros Patria;2022;febrero;0; $- 
3027;Seguros Patria;2022;marzo;0; $- 
3028;Seguros Patria;2022;abril;1; $69.676 
3029;Seguros Patria;2022;mayo;1; $73.084 
3030;Seguros Patria;2022;junio;5; $15.982 
3031;Seguros Patria;2022;julio;0; $- 
3032;Seguros Patria;2022;agosto;1; $80.150 
3033;Seguros Patria;2022;septiembre;0; $- 
3034;Seguros Patria;2022;octubre;2; $5.766 
3035;Seguros Patria;2022;noviembre;1; $19.828 
3036;Seguros Patria;2022;diciembre;3; $18.539 
3037;Seguros Porvenir;2000;enero;4; $45.148 
3038;Seguros Porvenir;2000;febrero;0; $- 
3039;Seguros Porvenir;2000;marzo;5; $55.011 
3040;Seguros Porvenir;2000;abril;4; $22.425 
3041;Seguros Porvenir;2000;mayo;1; $5.189 
3042;Seguros Porvenir;2000;junio;0; $- 
3043;Seguros Porvenir;2000;julio;4; $8.392 
3044;Seguros Porvenir;2000;agosto;0; $- 
3045;Seguros Porvenir;2000;septiembre;4; $70.619 
3046;Seguros Porvenir;2000;octubre;5; $34.979 
3047;Seguros Porvenir;2000;noviembre;3; $45.190 
3048;Seguros Porvenir;2000;diciembre;3; $30.039 
3049;Seguros Porvenir;2001;enero;3; $79.649 
3050;Seguros Porvenir;2001;febrero;3; $54.475 
3051;Seguros Porvenir;2001;marzo;3; $88.661 
3052;Seguros Porvenir;2001;abril;1; $43.230 
3053;Seguros Porvenir;2001;mayo;1; $98.063 
3054;Seguros Porvenir;2001;junio;3; $69.424 
3055;Seguros Porvenir;2001;julio;2; $28.068 
3056;Seguros Porvenir;2001;agosto;3; $10.359 
3057;Seguros Porvenir;2001;septiembre;1; $73.643 
3058;Seguros Porvenir;2001;octubre;5; $28.620 
3059;Seguros Porvenir;2001;noviembre;0; $- 
3060;Seguros Porvenir;2001;diciembre;2; $16.621 
3061;Seguros Porvenir;2002;enero;0; $- 
3062;Seguros Porvenir;2002;febrero;3; $61.739 
3063;Seguros Porvenir;2002;marzo;1; $86.501 
3064;Seguros Porvenir;2002;abril;1; $79.784 
3065;Seguros Porvenir;2002;mayo;2; $82.674 
3066;Seguros Porvenir;2002;junio;2; $40.384 
3067;Seguros Porvenir;2002;julio;1; $91.093 
3068;Seguros Porvenir;2002;agosto;1; $81.510 
3069;Seguros Porvenir;2002;septiembre;0; $- 
3070;Seguros Porvenir;2002;octubre;4; $50.929 
3071;Seguros Porvenir;2002;noviembre;5; $87.768 
3072;Seguros Porvenir;2002;diciembre;5; $30.550 
3073;Seguros Porvenir;2003;enero;5; $24.070 
3074;Seguros Porvenir;2003;febrero;4; $27.826 
3075;Seguros Porvenir;2003;marzo;4; $85.103 
3076;Seguros Porvenir;2003;abril;1; $7.406 
3077;Seguros Porvenir;2003;mayo;1; $93.317 
3078;Seguros Porvenir;2003;junio;5; $54.347 
3079;Seguros Porvenir;2003;julio;3; $10.124 
3080;Seguros Porvenir;2003;agosto;2; $7.487 
3081;Seguros Porvenir;2003;septiembre;2; $45.560 
3082;Seguros Porvenir;2003;octubre;4; $85.198 
3083;Seguros Porvenir;2003;noviembre;0; $- 
3084;Seguros Porvenir;2003;diciembre;1; $37.392 
3085;Seguros Porvenir;2004;enero;4; $31.747 
3086;Seguros Porvenir;2004;febrero;0; $- 
3087;Seguros Porvenir;2004;marzo;0; $- 
3088;Seguros Porvenir;2004;abril;4; $83.054 
3089;Seguros Porvenir;2004;mayo;1; $80.189 
3090;Seguros Porvenir;2004;junio;5; $67.869 
3091;Seguros Porvenir;2004;julio;1; $61.942 
3092;Seguros Porvenir;2004;agosto;4; $87.975 
3093;Seguros Porvenir;2004;septiembre;0; $- 
3094;Seguros Porvenir;2004;octubre;3; $49.242 
3095;Seguros Porvenir;2004;noviembre;4; $63.584 
3096;Seguros Porvenir;2004;diciembre;2; $53.223 
3097;Seguros Porvenir;2005;enero;3; $24.433 
3098;Seguros Porvenir;2005;febrero;1; $22.264 
3099;Seguros Porvenir;2005;marzo;3; $82.763 
3100;Seguros Porvenir;2005;abril;2; $14.274 
3101;Seguros Porvenir;2005;mayo;1; $89.101 
3102;Seguros Porvenir;2005;junio;2; $85.079 
3103;Seguros Porvenir;2005;julio;5; $68.562 
3104;Seguros Porvenir;2005;agosto;5; $17.921 
3105;Seguros Porvenir;2005;septiembre;3; $62.969 
3106;Seguros Porvenir;2005;octubre;4; $5.376 
3107;Seguros Porvenir;2005;noviembre;5; $14.345 
3108;Seguros Porvenir;2005;diciembre;5; $49.511 
3109;Seguros Porvenir;2006;enero;5; $9.866 
3110;Seguros Porvenir;2006;febrero;5; $15.131 
3111;Seguros Porvenir;2006;marzo;3; $31.277 
3112;Seguros Porvenir;2006;abril;3; $74.676 
3113;Seguros Porvenir;2006;mayo;2; $24.103 
3114;Seguros Porvenir;2006;junio;2; $88.667 
3115;Seguros Porvenir;2006;julio;2; $8.666 
3116;Seguros Porvenir;2006;agosto;4; $22.840 
3117;Seguros Porvenir;2006;septiembre;2; $64.645 
3118;Seguros Porvenir;2006;octubre;4; $97.408 
3119;Seguros Porvenir;2006;noviembre;5; $82.258 
3120;Seguros Porvenir;2006;diciembre;3; $59.714 
3121;Seguros Porvenir;2007;enero;5; $26.837 
3122;Seguros Porvenir;2007;febrero;4; $94.523 
3123;Seguros Porvenir;2007;marzo;1; $92.215 
3124;Seguros Porvenir;2007;abril;2; $93.572 
3125;Seguros Porvenir;2007;mayo;4; $73.646 
3126;Seguros Porvenir;2007;junio;4; $20.458 
3127;Seguros Porvenir;2007;julio;4; $40.148 
3128;Seguros Porvenir;2007;agosto;1; $13.951 
3129;Seguros Porvenir;2007;septiembre;4; $21.900 
3130;Seguros Porvenir;2007;octubre;5; $99.135 
3131;Seguros Porvenir;2007;noviembre;2; $32.874 
3132;Seguros Porvenir;2007;diciembre;3; $80.702 
3133;Seguros Porvenir;2008;enero;5; $54.663 
3134;Seguros Porvenir;2008;febrero;2; $13.805 
3135;Seguros Porvenir;2008;marzo;3; $84.282 
3136;Seguros Porvenir;2008;abril;1; $79.919 
3137;Seguros Porvenir;2008;mayo;0; $- 
3138;Seguros Porvenir;2008;junio;3; $34.504 
3139;Seguros Porvenir;2008;julio;1; $72.786 
3140;Seguros Porvenir;2008;agosto;4; $73.629 
3141;Seguros Porvenir;2008;septiembre;5; $61.150 
3142;Seguros Porvenir;2008;octubre;1; $94.348 
3143;Seguros Porvenir;2008;noviembre;4; $27.708 
3144;Seguros Porvenir;2008;diciembre;3; $47.767 
3145;Seguros Porvenir;2009;enero;0; $- 
3146;Seguros Porvenir;2009;febrero;5; $66.370 
3147;Seguros Porvenir;2009;marzo;5; $99.698 
3148;Seguros Porvenir;2009;abril;2; $18.111 
3149;Seguros Porvenir;2009;mayo;0; $- 
3150;Seguros Porvenir;2009;junio;4; $61.274 
3151;Seguros Porvenir;2009;julio;4; $63.000 
3152;Seguros Porvenir;2009;agosto;5; $79.763 
3153;Seguros Porvenir;2009;septiembre;3; $73.453 
3154;Seguros Porvenir;2009;octubre;2; $77.668 
3155;Seguros Porvenir;2009;noviembre;3; $24.281 
3156;Seguros Porvenir;2009;diciembre;3; $12.280 
3157;Seguros Porvenir;2010;enero;3; $41.767 
3158;Seguros Porvenir;2010;febrero;0; $- 
3159;Seguros Porvenir;2010;marzo;2; $14.473 
3160;Seguros Porvenir;2010;abril;2; $21.318 
3161;Seguros Porvenir;2010;mayo;0; $- 
3162;Seguros Porvenir;2010;junio;2; $73.023 
3163;Seguros Porvenir;2010;julio;0; $- 
3164;Seguros Porvenir;2010;agosto;3; $7.763 
3165;Seguros Porvenir;2010;septiembre;1; $11.083 
3166;Seguros Porvenir;2010;octubre;3; $63.653 
3167;Seguros Porvenir;2010;noviembre;1; $37.564 
3168;Seguros Porvenir;2010;diciembre;4; $30.426 
3169;Seguros Porvenir;2011;enero;1; $78.570 
3170;Seguros Porvenir;2011;febrero;3; $99.835 
3171;Seguros Porvenir;2011;marzo;3; $20.061 
3172;Seguros Porvenir;2011;abril;0; $- 
3173;Seguros Porvenir;2011;mayo;2; $99.075 
3174;Seguros Porvenir;2011;junio;4; $45.466 
3175;Seguros Porvenir;2011;julio;0; $- 
3176;Seguros Porvenir;2011;agosto;4; $9.070 
3177;Seguros Porvenir;2011;septiembre;4; $66.884 
3178;Seguros Porvenir;2011;octubre;2; $46.848 
3179;Seguros Porvenir;2011;noviembre;5; $68.298 
3180;Seguros Porvenir;2011;diciembre;1; $18.141 
3181;Seguros Porvenir;2012;enero;5; $88.534 
3182;Seguros Porvenir;2012;febrero;3; $56.391 
3183;Seguros Porvenir;2012;marzo;2; $83.497 
3184;Seguros Porvenir;2012;abril;5; $77.336 
3185;Seguros Porvenir;2012;mayo;0; $- 
3186;Seguros Porvenir;2012;junio;1; $16.598 
3187;Seguros Porvenir;2012;julio;4; $72.451 
3188;Seguros Porvenir;2012;agosto;0; $- 
3189;Seguros Porvenir;2012;septiembre;4; $94.260 
3190;Seguros Porvenir;2012;octubre;3; $86.812 
3191;Seguros Porvenir;2012;noviembre;2; $41.410 
3192;Seguros Porvenir;2012;diciembre;0; $- 
3193;Seguros Porvenir;2013;enero;5; $47.246 
3194;Seguros Porvenir;2013;febrero;4; $41.163 
3195;Seguros Porvenir;2013;marzo;0; $- 
3196;Seguros Porvenir;2013;abril;5; $48.027 
3197;Seguros Porvenir;2013;mayo;2; $79.072 
3198;Seguros Porvenir;2013;junio;2; $16.839 
3199;Seguros Porvenir;2013;julio;4; $79.136 
3200;Seguros Porvenir;2013;agosto;1; $8.859 
3201;Seguros Porvenir;2013;septiembre;3; $36.784 
3202;Seguros Porvenir;2013;octubre;5; $73.623 
3203;Seguros Porvenir;2013;noviembre;4; $6.406 
3204;Seguros Porvenir;2013;diciembre;1; $27.050 
3205;Seguros Porvenir;2014;enero;1; $13.417 
3206;Seguros Porvenir;2014;febrero;0; $- 
3207;Seguros Porvenir;2014;marzo;0; $- 
3208;Seguros Porvenir;2014;abril;5; $27.550 
3209;Seguros Porvenir;2014;mayo;2; $74.969 
3210;Seguros Porvenir;2014;junio;0; $- 
3211;Seguros Porvenir;2014;julio;3; $89.094 
3212;Seguros Porvenir;2014;agosto;4; $21.745 
3213;Seguros Porvenir;2014;septiembre;5; $35.418 
3214;Seguros Porvenir;2014;octubre;2; $29.173 
3215;Seguros Porvenir;2014;noviembre;3; $20.578 
3216;Seguros Porvenir;2014;diciembre;3; $35.880 
3217;Seguros Porvenir;2015;enero;4; $67.146 
3218;Seguros Porvenir;2015;febrero;1; $52.173 
3219;Seguros Porvenir;2015;marzo;2; $72.807 
3220;Seguros Porvenir;2015;abril;5; $44.362 
3221;Seguros Porvenir;2015;mayo;3; $26.263 
3222;Seguros Porvenir;2015;junio;2; $12.726 
3223;Seguros Porvenir;2015;julio;5; $97.964 
3224;Seguros Porvenir;2015;agosto;2; $24.248 
3225;Seguros Porvenir;2015;septiembre;1; $18.439 
3226;Seguros Porvenir;2015;octubre;3; $56.292 
3227;Seguros Porvenir;2015;noviembre;4; $10.088 
3228;Seguros Porvenir;2015;diciembre;4; $86.769 
3229;Seguros Porvenir;2016;enero;5; $90.445 
3230;Seguros Porvenir;2016;febrero;2; $48.160 
3231;Seguros Porvenir;2016;marzo;0; $- 
3232;Seguros Porvenir;2016;abril;3; $52.769 
3233;Seguros Porvenir;2016;mayo;3; $96.442 
3234;Seguros Porvenir;2016;junio;4; $73.707 
3235;Seguros Porvenir;2016;julio;0; $- 
3236;Seguros Porvenir;2016;agosto;5; $90.188 
3237;Seguros Porvenir;2016;septiembre;4; $50.927 
3238;Seguros Porvenir;2016;octubre;4; $78.286 
3239;Seguros Porvenir;2016;noviembre;5; $49.143 
3240;Seguros Porvenir;2016;diciembre;1; $14.706 
3241;Seguros Porvenir;2017;enero;3; $52.133 
3242;Seguros Porvenir;2017;febrero;5; $47.332 
3243;Seguros Porvenir;2017;marzo;3; $10.435 
3244;Seguros Porvenir;2017;abril;0; $- 
3245;Seguros Porvenir;2017;mayo;3; $98.274 
3246;Seguros Porvenir;2017;junio;5; $66.770 
3247;Seguros Porvenir;2017;julio;5; $18.708 
3248;Seguros Porvenir;2017;agosto;4; $51.822 
3249;Seguros Porvenir;2017;septiembre;0; $- 
3250;Seguros Porvenir;2017;octubre;2; $93.069 
3251;Seguros Porvenir;2017;noviembre;2; $34.858 
3252;Seguros Porvenir;2017;diciembre;3; $18.332 
3253;Seguros Porvenir;2018;enero;2; $33.732 
3254;Seguros Porvenir;2018;febrero;3; $95.571 
3255;Seguros Porvenir;2018;marzo;3; $23.827 
3256;Seguros Porvenir;2018;abril;3; $90.165 
3257;Seguros Porvenir;2018;mayo;3; $30.863 
3258;Seguros Porvenir;2018;junio;5; $62.767 
3259;Seguros Porvenir;2018;julio;4; $39.964 
3260;Seguros Porvenir;2018;agosto;1; $15.077 
3261;Seguros Porvenir;2018;septiembre;4; $22.289 
3262;Seguros Porvenir;2018;octubre;3; $17.144 
3263;Seguros Porvenir;2018;noviembre;4; $20.113 
3264;Seguros Porvenir;2018;diciembre;2; $21.895 
3265;Seguros Porvenir;2019;enero;0; $- 
3266;Seguros Porvenir;2019;febrero;1; $90.748 
3267;Seguros Porvenir;2019;marzo;4; $65.693 
3268;Seguros Porvenir;2019;abril;0; $- 
3269;Seguros Porvenir;2019;mayo;2; $15.755 
3270;Seguros Porvenir;2019;junio;1; $24.620 
3271;Seguros Porvenir;2019;julio;5; $65.342 
