Magnitud,Lugar,Fecha_Tiempo,Tipo_Magnitud,Tipo_Catastrofe,Longitud,Latitud,Profundidad
1.1,"47 km NNE of Nikolai, Alaska",1970-01-20 01:25:18.509394,ml,earthquake,-153.9813,63.4013,6.8
1.0,"48 km NNE of Nikolai, Alaska",1970-01-20 01:25:18.509300,ml,earthquake,-153.9965,63.4158,9.8
1.5,"24 km NW of Seldovia, Alaska",1970-01-20 01:25:18.505842,ml,earthquake,-152.0582,59.5692,68.1
4.4,"19 km E of Mugur-Aksy, Russia",1970-01-20 01:25:18.284493,mb,earthquake,90.7016,50.4066,10.0
1.38,"4km SW of Imperial, CA",1970-01-20 01:25:18.080710,ml,earthquake,-115.5985,32.8188333,10.2
1.17,"17 km SSE of Sunnyside, Utah",1970-01-20 01:25:17.543670,ml,earthquake,-110.2921667,39.4111667,-3.44
2.01999998,"1 km SSW of P?hala, Hawaii",1970-01-20 01:25:17.392340,md,earthquake,-155.48567199707,19.1889991760254,34.0999984741211
0.58,"7km WSW of Ojai, CA",1970-01-20 01:25:17.291290,ml,earthquake,-119.3126667,34.4215,13.88
4.8,south of the Kermadec Islands,1970-01-20 01:25:17.199525,mb,earthquake,-177.8961,-33.4821,10.0
1.3,"13 km NE of Susitna North, Alaska",1970-01-20 01:25:17.176109,ml,earthquake,-149.646,62.2359,55.6
0.83,"25km SSW of Ocotillo Wells, CA",1970-01-20 01:25:17.070410,ml,earthquake,-116.2611667,32.9418333,10.52
2.3,"18 km ESE of Seldovia Village, Alaska",1970-01-20 01:25:17.030048,ml,earthquake,-151.3727,59.4003,41.5
1.84000003,"4 km S of P?hala, Hawaii",1970-01-20 01:25:16.584110,md,earthquake,-155.481506347656,19.158332824707,32.310001373291
0.84,"6km NW of The Geysers, CA",1970-01-20 01:25:16.311350,md,earthquake,-122.814003,38.8074989,2.95
1.6,"41 km NNE of Chickaloon, Alaska",1970-01-20 01:25:16.110424,ml,earthquake,-148.0948,62.1293,24.2
1.74,"18 km SSE of Sunnyside, Utah",1970-01-20 01:25:15.535960,md,earthquake,-110.282,39.4096667,-3.44
1.9,"81 km SSW of Unalaska, Alaska",1970-01-20 01:25:15.388391,ml,earthquake,-166.8293,53.1645,32.6
1.9,"65 km WNW of Beluga, Alaska",1970-01-20 01:25:15.274077,ml,earthquake,-152.1483,61.4326,105.9
1.0,"81 km S of Kaktovik, Alaska",1970-01-20 01:25:15.059878,ml,earthquake,-143.7946,69.4076,14.4
1.3,"54 km WNW of Skwentna, Alaska",1970-01-20 01:25:14.846375,ml,earthquake,-152.3115,62.2285,108.1
1.7,"65 km ENE of Pedro Bay, Alaska",1970-01-20 01:25:14.455047,ml,earthquake,-153.0107,59.9859,103.2
1.23,"10km E of Ojai, CA",1970-01-20 01:25:14.036810,ml,earthquake,-119.1403333,34.4331667,12.98
1.07,"4km SE of Redlands, CA",1970-01-20 01:25:13.854900,ml,earthquake,-117.1551667,34.0285,10.59
1.4,"54 km NE of Chenega, Alaska",1970-01-20 01:25:13.461951,ml,earthquake,-147.2206,60.3632,16.8
1.7,"70 km WNW of Happy Valley, Alaska",1970-01-20 01:25:13.449839,ml,earthquake,-152.9668,60.0913,116.9
1.33,"7km NW of The Geysers, CA",1970-01-20 01:25:13.301750,md,earthquake,-122.824,38.8145,2.06
0.73,"11 km NW of Pawnee, Oklahoma",1970-01-20 01:25:13.240990,ml,earthquake,-96.88366667,36.41883333,7.44
4.1,"85 km W of San Antonio de los Cobres, Argentina",1970-01-20 01:25:12.970807,mb,earthquake,-67.1628,-24.2745,205.46
1.7,"68 km ENE of Port Alsworth, Alaska",1970-01-20 01:25:12.881501,ml,earthquake,-153.1079,60.3448,133.0
1.14,"9km WNW of Cobb, CA",1970-01-20 01:25:12.855700,md,earthquake,-122.8201675,38.8373337,0.61
0.86,"9km WNW of Cobb, CA",1970-01-20 01:25:12.844600,md,earthquake,-122.8219986,38.8390007,0.88
0.87,"1km NNW of The Geysers, CA",1970-01-20 01:25:12.747870,md,earthquake,-122.7623367,38.7890015,1.84
5.1,,1970-01-20 01:25:12.610760,mb,earthquake,-25.7219,-58.9875,61.25
1.1,"102 km E of Lime Village, Alaska",1970-01-20 01:25:12.523992,ml,earthquake,-153.5363,61.4989,4.6
1.9,"100 km S of False Pass, Alaska",1970-01-20 01:25:12.422782,ml,earthquake,-163.1596,53.9632,13.2
1.8,"55 km ESE of Pedro Bay, Alaska",1970-01-20 01:25:12.260800,ml,earthquake,-153.1818,59.6103,107.4
1.9,"101 km SSE of Unalaska, Alaska",1970-01-20 01:25:11.638675,ml,earthquake,-166.0638,53.002,40.4
4.5,"Ryukyu Islands, Japan",1970-01-20 01:25:11.532026,mb,earthquake,126.4235,26.8822,10.0
4.8,"Ryukyu Islands, Japan",1970-01-20 01:25:11.451690,mb,earthquake,126.789,26.9901,10.0
1.5,"33 km ENE of Fox River, Alaska",1970-01-20 01:25:11.299981,ml,earthquake,-150.3898,59.9642,54.5
1.0,"29 km SSE of Mina, Nevada",1970-01-20 01:25:11.110978,ml,earthquake,-117.9587,38.1545,10.4
1.2,"40 km W of Petersville, Alaska",1970-01-20 01:25:10.981097,ml,earthquake,-151.5389,62.4432,84.6
0.07,"3km SW of Anderson Springs, CA",1970-01-20 01:25:10.916140,md,earthquake,-122.7148333,38.7585,2.2
2.84,"22km NE of San Lucas, CA",1970-01-20 01:25:10.786550,md,earthquake,-120.8196667,36.2478333,6.53
0.45,"2km NNW of The Geysers, CA",1970-01-20 01:25:10.659740,md,earthquake,-122.7621689,38.7898331,2.12
1.2,"6 km W of Houston, Alaska",1970-01-20 01:25:10.587306,ml,earthquake,-149.9359,61.638,54.5
1.7,"27 km SW of Skwentna, Alaska",1970-01-20 01:25:10.042989,ml,earthquake,-151.8259,61.8412,101.1
1.7,"26 km SSE of False Pass, Alaska",1970-01-20 01:25:09.807729,ml,earthquake,-163.3302,54.6228,13.2
0.3,"67 km SE of West Yellowstone, Montana",1970-01-20 01:25:09.785550,md,earthquake,-110.4548333,44.2733333,6.04
0.36,"8km NW of The Geysers, CA",1970-01-20 01:25:09.660520,md,earthquake,-122.8121643,38.8300018,1.42
0.7,"3km W of Cobb, CA",1970-01-20 01:25:09.578870,md,earthquake,-122.7618332,38.8233337,2.01
0.37,"9km WNW of Cobb, CA",1970-01-20 01:25:09.440710,md,earthquake,-122.8266678,38.8436661,2.02
1.77,Utah,1970-01-20 01:25:09.327280,md,earthquake,-110.3023333,39.4161667,-2.74
1.1,"7 km SW of Cantwell, Alaska",1970-01-20 01:25:09.211507,ml,earthquake,-149.0459,63.3359,83.6
1.1,"24 km SSE of Denali National Park, Alaska",1970-01-20 01:25:09.144321,ml,earthquake,-151.4904,63.3462,2.3
4.3,"15 km NNE of Jérémie, Haiti",1970-01-20 01:25:09.083432,mb,earthquake,-74.0836,18.7827,10.0
2.53,"1 km WSW of Fuig, Puerto Rico",1970-01-20 01:25:08.759280,md,earthquake,-66.9275,17.9818333333333,10.54
0.0,"24 km ENE of Herlong, California",1970-01-20 01:25:08.735782,ml,earthquake,-119.8635,40.2111,10.8
0.5,"47 km ENE of Warm River, Idaho",1970-01-20 01:25:08.616270,md,earthquake,-110.7591667,44.2535,6.19
4.3,"116 km S of Hihifo, Tonga",1970-01-20 01:25:08.607538,mb,earthquake,-173.7869,-17.0056,138.77
0.44,"5km WNW of The Geysers, CA",1970-01-20 01:25:08.469370,md,earthquake,-122.812,38.7976667,3.78
1.4,Central Alaska,1970-01-20 01:25:07.958189,ml,earthquake,-150.9885,63.0573,119.1
1.6,"5 km NE of Adak, Alaska",1970-01-20 01:25:07.779031,ml,earthquake,-176.5715,51.9038,6.7
2.03999996,"3 km SW of P?hala, Hawaii",1970-01-20 01:25:07.728890,md,earthquake,-155.498992919922,19.183500289917,36.0299987792969
0.37,"9km WNW of Cobb, CA",1970-01-20 01:25:07.714580,md,earthquake,-122.8218307,38.8409996,1.46
4.6,"244 km ENE of Lospalos, Timor Leste",1970-01-20 01:25:07.543526,mb,earthquake,129.0643,-7.7046,44.81
0.1,"14 km NNE of Soda Springs, California",1970-01-20 01:25:07.331579,ml,earthquake,-120.3042,39.4413,9.2
1.0,"14 km E of Bridgeport, California",1970-01-20 01:25:06.507072,ml,earthquake,-119.0685,38.2466,12.0
1.3,"56 km WNW of Tatitlek, Alaska",1970-01-20 01:25:05.722812,ml,earthquake,-147.656,61.0469,3.4
1.93,"4 km S of P?hala, Hawaii",1970-01-20 01:25:05.185560,ml,earthquake,-155.474334716797,19.1666660308838,30.0599994659424
1.84000003,"5 km SSE of P?hala, Hawaii",1970-01-20 01:25:04.844470,md,earthquake,-155.467666625977,19.1520004272461,32.9099998474121
3.9,"199 km W of Olonkinbyen, Svalbard and Jan Mayen",1970-01-20 01:25:04.740312,mb,earthquake,-14.0978,70.6873,10.0
2.2,"31 km WSW of Karluk, Alaska",1970-01-20 01:25:04.676151,ml,earthquake,-154.9686,57.4906,62.3
4.6,south of the Fiji Islands,1970-01-20 01:25:04.472557,mb,earthquake,-179.4059,-22.7945,553.26
1.21,"9 km W of Orlando, Oklahoma",1970-01-20 01:25:04.409449,ml,earthquake,-97.48833333,36.15366667,6.76
1.7,"19 km W of Anchor Point, Alaska",1970-01-20 01:25:04.295494,ml,earthquake,-152.1843,59.754,65.2
4.2,south of the Fiji Islands,1970-01-20 01:25:04.247292,mb,earthquake,-179.4422,-22.6003,577.32
0.03,"8km ESE of Mammoth Lakes, CA",1970-01-20 01:25:04.167830,md,earthquake,-118.9,37.6033333,5.07
4.1,"5 km ESE of Mugur-Aksy, Russia",1970-01-20 01:25:04.087859,mb,earthquake,90.5088,50.3661,10.0
1.1,"90 km NNW of Yakutat, Alaska",1970-01-20 01:25:03.949134,ml,earthquake,-140.0577,60.3405,2.9
4.7,southeast Indian Ridge,1970-01-20 01:25:03.717698,mb,earthquake,99.988,-44.8252,10.0
2.31,"5km E of San Ardo, CA",1970-01-20 01:25:03.302570,md,earthquake,-120.8515,36.0205,9.47
0.8,"15 km E of Bridgeport, California",1970-01-20 01:25:03.050886,ml,earthquake,-119.0583,38.2582,12.2
-0.2,"13 km WNW of Akutan, Alaska",1970-01-20 01:25:03.030710,ml,earthquake,-165.972833333333,54.1576666666667,2.77
1.1,"42 km W of Susitna, Alaska",1970-01-20 01:25:02.882869,ml,earthquake,-151.3171,61.5583,4.2
0.87,"1km NNW of The Geysers, CA",1970-01-20 01:25:02.851970,md,earthquake,-122.762001,38.7890015,1.74
0.48,"6km NW of The Geysers, CA",1970-01-20 01:25:02.755000,md,earthquake,-122.8048333,38.8181667,1.97
1.8,"52 km SW of Tatitlek, Alaska",1970-01-20 01:25:02.444444,ml,earthquake,-147.42,60.5607,11.3
2.1,"56 km S of Whites City, New Mexico",1970-01-20 01:25:02.438057,ml,earthquake,-104.3964388,31.66580373,5.643115234
1.5,"102 km NW of Elfin Cove, Alaska",1970-01-20 01:25:02.316148,ml,earthquake,-137.7324,58.7508,1.5
2.82,"6km WNW of Bodie, CA",1970-01-20 01:25:02.036920,md,earthquake,-119.0768333,38.2285,14.37
1.1,"38 km N of Petersville, Alaska",1970-01-20 01:25:02.029444,ml,earthquake,-150.6276,62.8385,80.0
1.4,"36 km WNW of Anchor Point, Alaska",1970-01-20 01:25:01.893037,ml,earthquake,-152.3946,59.9471,73.2
1.3,"21 km WNW of Tyonek, Alaska",1970-01-20 01:25:01.832273,ml,earthquake,-151.5249,61.1138,71.9
1.98000002,"9 km E of P?hala, Hawaii",1970-01-20 01:25:01.819580,md,earthquake,-155.388336181641,19.2171669006348,30.9200000762939
4.4,Fiji region,1970-01-20 01:25:01.778186,mb,earthquake,-178.2924,-20.3095,606.69
0.43,"265 km W of Adak, Alaska",1970-01-20 01:25:01.042930,ml,earthquake,179.5155,51.9638333333333,10.15
1.4,"72 km E of Cantwell, Alaska",1970-01-20 01:25:00.713221,ml,earthquake,-147.5094,63.4554,3.0
1.62,"15km SW of Toms Place, CA",1970-01-20 01:24:59.792690,md,earthquake,-118.8151667,37.4783333,4.0
0.65,"20km E of Little Lake, CA",1970-01-20 01:24:59.555620,ml,earthquake,-117.687,35.9106667,8.7
0.98,"263 km W of Adak, Alaska",1970-01-20 01:24:59.107860,ml,earthquake,179.533333333333,51.9311666666667,5.91
4.5,Fiji region,1970-01-20 01:24:59.060904,mb,earthquake,-178.6488,-21.797,557.93
2.6,"36 km E of Pedro Bay, Alaska",1970-01-20 01:24:58.222847,ml,earthquake,-153.4693,59.8482,128.5
1.1,"44 km ENE of Susitna North, Alaska",1970-01-20 01:24:58.150878,ml,earthquake,-149.1339,62.3864,45.0
1.1,"10 km ENE of Fox, Alaska",1970-01-20 01:24:58.017156,ml,explosion,-147.4132,64.9877,0.0
2.0,"134 km ESE of Akutan, Alaska",1970-01-20 01:24:57.705719,ml,earthquake,-163.9573,53.5828,40.7
1.4,"23 km ESE of Whittier, Alaska",1970-01-20 01:24:57.462409,ml,earthquake,-148.2761,60.6991,10.8
1.1,"4 km ESE of Willow, Alaska",1970-01-20 01:24:57.298393,ml,earthquake,-149.9622,61.736,38.6
0.93,"20km E of Little Lake, CA",1970-01-20 01:24:57.285530,ml,earthquake,-117.6876667,35.9091667,8.67
0.96,"5km SSW of Redlands, CA",1970-01-20 01:24:57.284270,ml,earthquake,-117.2011667,34.0096667,10.54
1.45,"15 km SSE of Sunnyside, Utah",1970-01-20 01:24:56.606430,md,earthquake,-110.3125,39.4201667,-1.52
4.4,"194 km W of Olonkinbyen, Svalbard and Jan Mayen",1970-01-20 01:24:56.224753,mb,earthquake,-13.9735,70.6703,10.0
2.0,"54 km NW of Toyah, Texas",1970-01-20 01:24:55.921681,ml,earthquake,-104.2037054,31.66139348,7.288427734
1.29,"5km SSW of Redlands, CA",1970-01-20 01:24:55.849170,ml,earthquake,-117.2016667,34.0108333,11.11
4.7,"56 km SE of Mohr, Iran",1970-01-20 01:24:55.829291,mb,earthquake,53.2979,27.2012,10.0
5.1,South Sandwich Islands region,1970-01-20 01:24:55.540208,mb,earthquake,-25.7858,-59.0811,35.0
1.4,"47 km SW of Adak, Alaska",1970-01-20 01:24:55.145352,ml,earthquake,-177.0593,51.5341,41.1
-0.68,"57 km ENE of Pedro Bay, Alaska",1970-01-20 01:24:54.385440,ml,earthquake,-153.160333333333,59.9945,0.42
1.63,"17 km SSE of Sunnyside, Utah",1970-01-20 01:24:54.331460,md,earthquake,-110.2928333,39.414,-3.4
0.95,"10km SW of Niland, CA",1970-01-20 01:24:54.200860,ml,earthquake,-115.6106667,33.1856667,2.08
0.83,"1km E of The Geysers, CA",1970-01-20 01:24:54.063400,md,earthquake,-122.7448349,38.7771683,1.54
0.49,"37 km NNE of Amboy, Washington",1970-01-20 01:24:53.754910,ml,earthquake,-122.18616666666667,46.19716666666667,4.25
0.58,"37 km NNE of Amboy, Washington",1970-01-20 01:24:53.726530,ml,earthquake,-122.1855,46.1955,4.44
1.85000002,"11 km E of P?hala, Hawaii",1970-01-20 01:24:53.285510,md,earthquake,-155.369506835938,19.2011661529541,33.4599990844727
1.1,"16 km S of Susitna North, Alaska",1970-01-20 01:24:53.151712,ml,earthquake,-149.8683,62.0135,51.8
3.2,"109 km SSE of Sand Point, Alaska",1970-01-20 01:24:53.093091,ml,earthquake,-159.7872,54.4412,10.0
1.3,"3 km W of Walker, California",1970-01-20 01:24:52.994266,ml,earthquake,-119.5156,38.5148,7.6
0.52,"265 km W of Adak, Alaska",1970-01-20 01:24:52.653790,ml,earthquake,179.5115,51.9493333333333,9.48
1.84000003,"9 km ENE of P?hala, Hawaii",1970-01-20 01:24:52.469380,md,earthquake,-155.392837524414,19.2198333740234,32.9599990844727
1.72,"45km NE of Holtville, CA",1970-01-20 01:24:52.230690,ml,quarry blast,-114.992,33.0528333,-0.2
0.39,"15km E of Anza, CA",1970-01-20 01:24:52.154060,ml,earthquake,-116.514,33.5421667,14.79
1.4,"130 km WSW of Adak, Alaska",1970-01-20 01:24:52.125017,ml,earthquake,-178.475,51.6209,7.1
0.8,"263 km W of Adak, Alaska",1970-01-20 01:24:51.996100,ml,earthquake,179.540833333333,51.942,8.42
1.23,"15km ESE of Anza, CA",1970-01-20 01:24:51.655830,ml,earthquake,-116.5146667,33.5203333,9.17
1.18,"20km ESE of Anza, CA",1970-01-20 01:24:51.651460,ml,earthquake,-116.4773333,33.482,14.17
0.82,"19km ESE of Anza, CA",1970-01-20 01:24:51.643380,ml,earthquake,-116.481,33.4866667,12.71
1.0,"54 km SSW of Cantwell, Alaska",1970-01-20 01:24:51.285727,ml,earthquake,-149.217,62.92,74.9
5.2,"Kermadec Islands, New Zealand",1970-01-20 01:24:51.209671,mb,earthquake,-177.9178,-30.1619,35.0
0.0,"26 km SW of Mina, Nevada",1970-01-20 01:24:50.979028,ml,earthquake,-118.3237,38.2197,2.8
-0.1,"26 km SW of Mina, Nevada",1970-01-20 01:24:50.735990,ml,earthquake,-118.3531,38.2428,10.6
0.37,"4 km SW of Cowichan Bay, Canada",1970-01-20 01:24:49.786010,md,explosion,-123.66583333333334,48.70466666666667,-0.24
0.76,"4km ESE of Cabazon, CA",1970-01-20 01:24:49.633690,ml,earthquake,-116.7496667,33.8996667,16.72
0.69,"14km WNW of Toms Place, CA",1970-01-20 01:24:49.477350,md,earthquake,-118.8325,37.5893333,8.03
4.2,"14 km SW of Adak, Alaska",1970-01-20 01:24:49.252228,mb,earthquake,-176.769,51.7738,75.07
0.08,"3km SE of The Geysers, CA",1970-01-20 01:24:49.022120,md,earthquake,-122.7363333,38.7596667,1.48
1.52,"6km NNW of Lakeside, CA",1970-01-20 01:24:48.920620,ml,quarry blast,-116.9486667,32.904,-0.17
4.1,"93 km S of Adak, Alaska",1970-01-20 01:24:48.631775,mb,earthquake,-176.7128,51.0315,10.0
1.57,"5km E of Vallejo, CA",1970-01-20 01:24:48.509290,md,quarry blast,-122.1765,38.1151667,-0.12
0.43,"7km NW of The Geysers, CA",1970-01-20 01:24:48.416770,md,earthquake,-122.8038333,38.824,2.49
2.1,"68 km SE of Adak, Alaska",1970-01-20 01:24:48.393876,ml,earthquake,-175.9155,51.4485,24.1
1.7,"11 km NE of Susitna, Alaska",1970-01-20 01:24:48.213257,ml,earthquake,-150.3471,61.6121,50.5
1.01,"3km SW of San Bernardino, CA",1970-01-20 01:24:47.887980,ml,earthquake,-117.3173333,34.114,3.15
2.15,"3 km SW of Guánica, Puerto Rico",1970-01-20 01:24:47.702670,md,earthquake,-66.9358333333333,17.9526666666667,11.09
1.9,"52 km ESE of Pedro Bay, Alaska",1970-01-20 01:24:47.680118,ml,earthquake,-153.2137,59.6381,100.5
1.72,"13 km ESE of Crowder, Oklahoma",1970-01-20 01:24:47.138189,ml,earthquake,-95.528,35.10016667,6.84
1.4,"31 km W of Salamatof, Alaska",1970-01-20 01:24:46.936061,ml,earthquake,-151.8943,60.6672,82.5
0.74,"8km SW of Beaumont, CA",1970-01-20 01:24:46.799850,ml,earthquake,-117.048,33.8848333,16.71
0.11,"22 km ENE of Ashford, Washington",1970-01-20 01:24:46.598650,ml,earthquake,-121.7625,46.846,1.36
1.6,"110 km WSW of Covenant Life, Alaska",1970-01-20 01:24:46.512015,ml,earthquake,-137.7706,58.9968,4.6
1.49,"14km W of Mojave, CA",1970-01-20 01:24:46.006710,ml,quarry blast,-118.3251667,35.0453333,-0.82
1.6,"22km NW of Parkfield, CA",1970-01-20 01:24:45.883090,md,earthquake,-120.6045,36.0323333,-0.68
2.0,"126 km E of Atka, Alaska",1970-01-20 01:24:45.527073,ml,earthquake,-172.3521,52.2038,32.9
0.84,"9km E of Borrego Springs, CA",1970-01-20 01:24:45.366280,ml,earthquake,-116.2831667,33.2473333,11.15
-0.31,"33 km W of Adak, Alaska",1970-01-20 01:24:45.269540,ml,earthquake,-177.107666666667,51.9253333333333,7.45
1.79,"1 km SSE of Springfield, Oregon",1970-01-20 01:24:45.247270,ml,explosion,-123.01416666666667,44.0365,-0.36
2.0,"118 km ESE of Akutan, Alaska",1970-01-20 01:24:44.804478,ml,earthquake,-164.1352,53.6826,25.3
1.6,"55 km W of Clear, Alaska, Alaska",1970-01-20 01:24:44.601668,ml,earthquake,-150.3343,64.2187,19.3
3.3,off the coast of Oregon,1970-01-20 01:24:44.310740,ml,earthquake,-129.0118,44.0551,10.0
2.11,"24 km WNW of Kalaoa, Hawaii",1970-01-20 01:24:44.283580,md,earthquake,-156.192,19.8318333333333,35.93
1.61,"16 km SSE of Sunnyside, Utah",1970-01-20 01:24:44.279310,md,earthquake,-110.3101667,39.4171667,-2.06
1.6,"29 km NW of Nanwalek, Alaska",1970-01-20 01:24:44.245822,ml,earthquake,-152.2216,59.5691,64.4
0.75,"11km NE of Julian, CA",1970-01-20 01:24:43.815130,ml,earthquake,-116.5188333,33.1435,10.46
1.85,"6 km ENE of Butte, Montana",1970-01-20 01:24:43.730480,ml,quarry blast,-112.4513333,46.0165,-2.0
0.96,"10km NW of The Geysers, CA",1970-01-20 01:24:43.665290,md,earthquake,-122.8526688,38.8288345,1.83
2.6,"Rat Islands, Aleutian Islands, Alaska",1970-01-20 01:24:43.551031,ml,earthquake,178.2861,51.9148,10.0
1.27,"6km SSW of Mojave, CA",1970-01-20 01:24:43.272340,ml,quarry blast,-118.1951667,34.998,-0.82
1.21,"15 km SSE of Sunnyside, Utah",1970-01-20 01:24:42.486340,md,earthquake,-110.3168333,39.4225,-1.15
1.69,"11 km W of Davis, Oklahoma",1970-01-20 01:24:41.789089,ml,quarry blast,-97.24266667,34.5235,0.0
1.75,"6 km W of Townsend, Montana",1970-01-20 01:24:40.998520,ml,quarry blast,-111.606,46.325,-2.0
1.8,"52 km E of Adak, Alaska",1970-01-20 01:24:40.946203,ml,earthquake,-175.88,51.9421,123.4
3.18,"11 km ENE of P?hala, Hawaii",1970-01-20 01:24:40.878940,ml,earthquake,-155.378833333333,19.2386666666667,32.33
1.2,"65 km N of Petersville, Alaska",1970-01-20 01:24:40.637326,ml,earthquake,-150.6237,63.082,107.5
1.28,"5km N of Frazier Park, CA",1970-01-20 01:24:40.501210,ml,earthquake,-118.9516667,34.867,6.13
4.4,"34 km WSW of Tennant Creek, Australia",1970-01-20 01:24:40.089306,mb,earthquake,133.8918,-19.7739,4.26
1.9,"72 km E of Akutan, Alaska",1970-01-20 01:24:40.053419,ml,earthquake,-164.6728,54.0805,65.5
4.3,"94 km E of Namie, Japan",1970-01-20 01:24:39.704648,mb,earthquake,142.0689,37.4202,53.79
0.95,"14km S of Tres Pinos, CA",1970-01-20 01:24:39.412940,md,earthquake,-121.3075,36.6666667,3.51
0.8,"57 km ESE of Denali Park, Alaska",1970-01-20 01:24:39.311190,ml,earthquake,-147.8178,63.5656,16.2
0.83,"1km SW of Calimesa, CA",1970-01-20 01:24:38.870610,ml,earthquake,-117.0633333,33.9793333,12.55
1.8,"94 km NNW of Yakutat, Alaska",1970-01-20 01:24:38.863564,ml,earthquake,-140.0607,60.3742,6.9
1.86,"12 km ESE of Crowder, Oklahoma",1970-01-20 01:24:38.458780,ml,earthquake,-95.53116667,35.09966667,7.22
2.6,"95 km S of Adak, Alaska",1970-01-20 01:24:38.246933,ml,earthquake,-176.6456,51.0183,10.0
4.9,"5 km NNW of Cepitá, Colombia",1970-01-20 01:24:38.068862,mb,earthquake,-72.9917,6.7994,151.42
1.6,"55 km W of Anchor Point, Alaska",1970-01-20 01:24:37.650778,ml,earthquake,-152.821,59.7533,88.6
2.81,"6km WNW of Bodie, CA",1970-01-20 01:24:37.460150,md,earthquake,-119.074,38.2331667,9.89
1.6,"52 km SSE of Unalaska, Alaska",1970-01-20 01:24:37.125472,ml,earthquake,-166.0938,53.478,39.7
5.3,"162 km NE of Laikit, Laikit II (Dimembe), Indonesia",1970-01-20 01:24:36.794982,mww,earthquake,125.7943,2.7042,96.11
0.08,"2km SE of The Geysers, CA",1970-01-20 01:24:36.481410,md,earthquake,-122.735,38.7616667,1.33
4.6,"36 km S of Yonakuni, Japan",1970-01-20 01:24:36.354662,mb,earthquake,123.0074,24.1417,76.06
3.5,"77 km S of Adak, Alaska",1970-01-20 01:24:36.256114,ml,earthquake,-176.7753,51.1836,35.0
0.41,"3km WNW of Anderson Springs, CA",1970-01-20 01:24:35.933800,md,earthquake,-122.7196667,38.7833333,2.0
0.8,"76 km ESE of Denali Park, Alaska",1970-01-20 01:24:35.929399,ml,earthquake,-147.42,63.5612,10.9
0.36,"3km W of Cobb, CA",1970-01-20 01:24:35.758530,md,earthquake,-122.7576667,38.8216667,2.19
4.0,"108 km S of Adak, Alaska",1970-01-20 01:24:35.738158,mb,earthquake,-176.5914,50.9005,10.0
5.4,southeast of Easter Island,1970-01-20 01:24:35.711968,mww,earthquake,-102.8485,-35.8655,10.0
